run_id,response,outcome
435,-0.28348153194067377,event
436,0.29970791399363844,non_event
437,0.9480894176587115,non_event
438,-0.6556531274857433,event
439,1.3400159909601477,event
440,-0.2220311050844809,event
441,0.28131989922207634,non_event
442,-0.45502693350816964,event
443,-1.640090250372528,event
444,0.30664004202522166,non_event
445,0.9322223139801339,non_event
446,0.4700064401828279,event
447,-1.412195732533089,event
448,0.1855191641287639,non_event
449,-1.076650501991808,event
450,0.9894416440479443,non_event
451,1.0340776977239712,non_event
452,-0.17994698911161083,event
453,-0.1631046879075579,event
454,-0.3978478570349101,event
455,0.6015335316041107,non_event
456,0.38396859933983574,non_event
457,0.8911659204225643,non_event
458,0.5060592919210464,non_event
459,-0.8930337458864781,event
460,-0.6847420994713005,event
461,0.08964974143558786,non_event
462,0.5967116453434799,non_event
463,0.16031889900873458,non_event
464,0.668437143423661,event
465,0.2582402470532952,non_event
466,0.3893302383226846,non_event
467,-0.6672461536705131,event
468,-1.7482450783264576,event
469,0.14952894515147905,event
470,-0.5612628379862026,event
471,-0.7984701875347767,event
472,0.37757462410246045,non_event
473,0.4010824257209178,non_event
474,0.4061608141904927,non_event
475,0.5620041541830759,non_event
476,0.9799942106324375,non_event
477,0.9383295657187768,non_event
478,0.6114075972373173,non_event
479,0.2744105359732452,non_event
480,-0.73407148651724,event
481,-0.7023884264827757,event
482,0.20718146169305066,event
483,0.5480138727544895,non_event
484,-0.5670591439945442,event
485,0.5307751833911466,non_event
486,-0.04621668259246265,event
487,0.48493308520886785,non_event
488,0.6737097179579876,non_event
489,0.27705541384242766,event
490,-1.1660710076944811,event
491,0.3747186162661673,non_event
492,0.4954785148262223,non_event
493,1.114044514301154,non_event
494,0.33349618666396164,non_event
495,-1.2745292582670924,event
496,0.6727783201676694,non_event
497,-0.41283957333705085,event
498,0.43738003640580825,non_event
499,-0.7108363179299084,event
500,-0.009367516885829163,event
501,0.648525738837782,non_event
502,-0.9048010022835679,event
503,-0.17318123001031743,event
504,0.6258921278184911,event
505,1.090122245595045,non_event
506,0.7650974676338524,non_event
507,0.21620508399931104,event
508,0.7740351201303465,non_event
509,1.159642795809896,non_event
510,-0.928089536833617,event
511,-0.6418063699956298,event
512,0.07723301983070613,non_event
513,0.34109168848587773,non_event
514,0.5917969145040843,non_event
515,-1.09442152657989,event
516,-0.3461340217430062,event
517,-1.031787725069202,event
518,0.8105218733077141,event
519,-1.390525231144389,event
520,1.0566153069941169,non_event
521,1.171668377904195,event
522,-0.6795957397109789,event
523,0.7676596700881865,non_event
524,0.46146680210072705,non_event
525,-0.12028493487614345,event
526,-0.3657381500737358,event
527,-0.8315429570051079,event
528,-0.4646945307239186,event
529,0.37888605492227306,event
530,0.2664647159128395,event
531,-0.12184540856397336,event
532,-0.4272976676082021,event
533,-0.937635102202941,event
534,0.9326043962300083,non_event
535,0.8272937636516,non_event
536,-1.6510260741229998,event
537,0.16706814188228633,non_event
538,-0.09746360897128287,event
539,0.9425875679950331,non_event
540,1.0984177907849055,non_event
541,1.1144137689881435,event
542,-0.837862151002476,event
543,-0.28998910878612055,event
544,0.16164724073942977,event
545,0.34901149583112406,event
546,-0.6678315399597671,event
547,0.6056541863436397,non_event
548,-0.03153832940415606,event
549,0.6572159974802005,non_event
550,-0.015907673258743857,event
551,0.1789169434031954,event
552,-0.32437321457518786,event
553,0.7529613659769006,non_event
554,1.1844575246326023,non_event
555,0.6918078305357372,event
556,-1.279203964246255,event
557,-0.351953528167143,event
558,-0.30799046396181146,event
559,0.7576433064099851,non_event
560,0.7836578900599179,event
561,0.9081610644795055,event
562,0.6820089596903764,non_event
563,-0.1596836689555732,event
564,0.21044306832231663,non_event
565,-1.6805366009274652,event
566,0.5911532229646149,non_event
567,-0.3033994250884251,event
568,1.0672346523070164,non_event
569,0.7939039389433313,non_event
570,-0.646913117337501,event
571,0.6239126983562592,non_event
572,1.0805136825513721,non_event
573,1.1145720923254863,event
574,0.8532251135372682,non_event
575,0.3152660761160389,non_event
576,0.34558262415915664,non_event
577,1.2907891553631312,non_event
578,0.5165111226249698,non_event
579,-0.4564264953581367,event
580,-1.6557111875044013,event
581,-1.0932700913237174,event
582,0.7466559556091436,non_event
583,0.05453980670854368,non_event
584,-0.7531437023526313,event
585,-1.4951340012545524,event
586,-1.3922982991901778,event
587,-0.005785992180004865,non_event
588,0.670335345870904,non_event
589,0.4462835726142728,non_event
590,-1.24388840555858,event
591,-1.4833678281830536,event
592,-0.5728180956506133,event
593,0.39580088408129477,non_event
594,-1.4189776024803005,event
595,1.2551386784623249,non_event
596,0.5719769007925961,non_event
597,0.7046176165966866,non_event
598,1.2084075080861754,event
599,-1.0058656499065841,event
600,0.05189453737986387,event
601,-1.3459509133623453,event
602,-0.47323748671187,event
603,0.1883693657758577,event
604,0.3538507223050686,event
605,0.4450875782419197,non_event
606,-0.8591075471132982,event
607,0.895542587563666,non_event
608,-0.7816412561046396,event
609,0.3570067322522302,non_event
610,0.1502117309155123,non_event
611,-1.1102749439470072,event
612,0.12054814894808309,non_event
613,0.09757905306505472,event
614,0.3438885159876468,event
615,0.4685414493647103,non_event
616,0.3311388327045451,non_event
617,0.9239025466792109,non_event
618,0.7391275689159407,non_event
619,0.18267753475878362,non_event
620,0.21025046695123611,non_event
621,0.3677015091492234,non_event
622,0.8768836644956343,event
623,-0.4795251672260696,event
624,0.4230279479371068,non_event
625,-0.19590432144495934,event
626,0.9773588665210351,non_event
627,-0.4872219676812015,event
628,0.6655538720341696,non_event
629,-0.5719917330789697,event
630,0.22590069672585916,event
631,0.3305353320180943,event
632,0.8623002038770426,non_event
633,-1.386781094296712,event
634,-1.5993114867096985,event
635,1.236044209069661,non_event
636,0.30429150759254353,event
637,0.6410825414335836,non_event
638,-0.42435094196259443,event
639,0.017041697606841207,event
640,0.7350927692939664,non_event
641,-1.3189250557743073,event
642,-1.7275088318402068,event
643,-0.12357574237151953,event
644,0.03003319566909939,event
645,0.5697925171861203,non_event
646,-1.1166700583048994,event
647,-1.5040619562430717,event
648,-1.3177084029588644,event
649,-1.2241166192509598,event
650,-0.6318923920447109,event
651,0.40339830989469727,event
652,0.4424109729345605,non_event
653,0.4620477234483767,non_event
654,-1.5714836030804114,event
655,-1.279238795315274,event
656,0.4148738231739394,non_event
657,-0.7138432865479654,event
658,0.03191085192644338,event
659,-0.21199599707170896,event
660,-1.594683053471464,event
661,0.1358262237725683,event
662,1.2676782582419026,event
663,0.9759735546533447,non_event
664,0.6266683930571597,non_event
665,0.5741678355831664,non_event
666,-0.9055947776151326,event
667,0.8818087925704813,non_event
668,0.7903833468429569,non_event
669,0.6248353436023412,non_event
670,0.28081476859123816,non_event
671,-0.7687808718305468,event
672,0.680448184660671,non_event
673,-0.6754521232222124,event
674,0.19506929362496925,non_event
675,0.09790551902249323,non_event
676,0.25347152022215647,event
677,0.2485543094230303,non_event
678,0.8447180058491792,non_event
679,-0.27510736334226094,event
680,0.3763210150856385,non_event
681,-1.2863235747108728,event
682,0.16012390906065316,non_event
683,-0.8991401977592621,event
684,-0.8537642791371433,event
685,1.0900379614470763,non_event
686,-0.5432259135217467,event
687,-0.8309168883396055,event
688,0.47572773015615116,non_event
689,0.6142368132212157,non_event
690,0.4244163134668482,non_event
691,-1.1209824211939239,event
692,0.6733192504674715,non_event
693,0.2913642831043692,event
694,-0.1247067383020805,event
695,-0.3669526504719507,event
696,1.17741590421709,non_event
697,-0.7338489066657733,event
698,-0.023076685805957443,event
699,0.1064583262476735,event
700,0.2637051856821689,non_event
701,-0.05280447284613225,event
702,-0.9828143270616192,event
703,0.1611024710619807,non_event
704,1.0479277523727109,non_event
705,0.1507558862460894,event
706,0.1387299756483335,non_event
707,0.5664012607096252,non_event
708,-0.6783879392057122,event
709,0.7844396547041959,non_event
710,0.33463443091497114,non_event
711,0.2513475291842524,non_event
712,0.49554767071695416,non_event
713,-0.6463332473945165,event
714,-0.880083682833824,event
715,0.631299414953206,non_event
716,0.07144964172182425,event
717,0.06393621940751984,event
718,0.6386214509051339,non_event
719,-1.1688522543358075,event
720,0.7252818730873601,event
721,-0.08551501525762036,event
722,0.18269247688748838,event
723,-0.4178438867909664,event
724,1.0073498423993401,non_event
725,0.532115236985163,non_event
726,-0.23486201040719729,event
727,-1.6403603866888508,event
728,-0.03398450403592797,event
729,0.6608970863576965,non_event
730,0.5959270552727726,non_event
731,1.0615920516988802,non_event
732,1.0254495005312219,non_event
733,0.7432625535028359,non_event
734,-1.1344128404649214,event
735,1.1077187583379833,non_event
736,0.5342355390282465,non_event
737,0.4003828454937755,non_event
738,-0.41732404301581094,event
739,-0.9235188769980249,event
740,0.5341362580463773,non_event
741,-0.9660221398417745,event
742,-0.8728049189724124,event
743,1.1983235608071026,event
744,-0.6451612756319887,event
745,0.16518891300013525,event
746,0.9779968434399415,event
747,-0.6640959051432714,event
748,-0.12027477698785165,event
749,0.9281724082164521,event
750,0.07526376645758064,event
751,0.29129619301617926,non_event
752,-0.8976256600533933,event
753,-0.48249987834640223,event
754,-0.6438280341645864,event
755,-0.07044016234239743,event
756,0.01933874383141247,event
757,0.3200211413384473,non_event
758,-0.994080094654499,event
759,-0.5301596853713992,event
760,-0.7936928782045679,event
761,-0.4907765411889365,event
762,-0.3130329013339846,event
763,0.20563727929064124,event
764,-0.6603492356466805,event
765,1.0123150561416967,non_event
766,-0.214854970721962,event
767,0.06648525032031033,non_event
768,-0.39430328726075853,event
769,-1.1088289592426055,event
770,0.7054686915113765,non_event
771,-0.574067317808657,event
772,0.16686694390219484,event
773,0.4364891768011258,event
774,1.3680817332125788,non_event
775,0.43894616220475774,non_event
776,0.17183681712800608,non_event
777,0.5716833142072553,non_event
778,-0.43991569262738617,event
779,-0.3758236033756057,event
780,-0.5773276576393811,event
781,1.0083129308769698,non_event
782,0.2528605740328354,event
783,0.8326360570052667,non_event
784,1.2493820460743303,event
785,-0.5248581697890162,event
786,-0.764693575288459,event
787,0.7888939360380515,non_event
788,-0.3223440255217059,event
789,0.26349038979079104,non_event
790,0.24578326092588174,non_event
791,0.12188176050349513,non_event
792,0.22655089259247843,event
793,0.5572939336476396,non_event
794,0.7194718715658867,non_event
795,-0.05882234534073197,event
796,0.03663345582619956,event
797,0.6980194716702077,non_event
798,0.7460438797965574,non_event
799,0.7413915735838955,non_event
800,-0.1296724850600039,event
801,0.3385012707462987,event
802,-1.6923129929364058,event
803,-0.1598358151125375,event
804,-0.5450284734239299,event
805,-0.058593926549046285,event
806,-1.5418418268792466,event
807,0.20822935859274386,event
808,0.6259390587026306,non_event
809,0.35109617481255007,non_event
810,0.4122759250429278,non_event
811,0.5747613658674543,non_event
812,0.37479185413426835,non_event
813,0.8441090357560467,event
814,0.6575701229090144,non_event
815,0.5325904250347223,non_event
816,0.9046147775288201,event
817,0.7368905209179312,non_event
818,0.47504349443747335,non_event
819,0.381246564197739,non_event
820,-0.15227863547261936,event
821,-0.5269001586710913,event
822,0.7906709772434585,non_event
823,-0.5724078775753139,event
824,1.15802811957806,non_event
825,0.15324525099476086,non_event
826,1.1176857772038722,event
827,0.44853088158692184,non_event
828,0.8764496756160869,non_event
829,0.7356155606687795,non_event
830,0.31578774016213645,non_event
831,0.45484996429757313,non_event
832,0.6340201804093228,non_event
833,1.0714425903960818,non_event
834,0.08879247340998199,non_event
835,-0.6946183254478756,event
836,-0.9889700565131666,event
837,-1.3233422517019429,event
838,0.38038118257280407,non_event
839,0.17700060160081724,non_event
840,0.24694009597690392,event
841,-1.278624447064957,event
842,0.7749141919733649,non_event
843,0.958258010506772,event
844,-0.385598755815495,event
845,-0.9021964530442699,event
846,1.3444566986508686,event
847,0.5521140138177076,non_event
848,0.8593006067206114,non_event
849,0.7611929621521688,non_event
850,0.231684443113533,non_event
851,0.561771232122792,non_event
852,0.7397685931202979,non_event
853,-1.4481427539409715,event
854,-0.15063353353284273,event
855,0.1337744196891416,non_event
856,-0.09983505888229048,non_event
857,0.8072171706951405,non_event
858,0.6403526818813786,non_event
859,0.3690140868929389,non_event
860,-1.1604118720662122,event
861,-0.5490367107980083,event
862,1.3585341545803764,event
863,0.7208716390325053,non_event
864,0.7611301897188586,non_event
865,0.9276514630581255,non_event
866,0.810440841132311,event
867,-1.4173455252523273,event
868,0.6254609253319567,non_event
869,0.06687318290053453,event
870,-0.6639482366528753,event
871,-1.4206201653065542,event
872,0.9516834725758039,non_event
873,-0.26528804097910996,event
874,-0.9456511799275295,event
875,0.18040738923592683,non_event
876,-1.5534525273163688,event
877,-0.7318601833953934,event
878,-0.5638862273754548,event
879,0.7717050052539222,event
880,1.27653228638558,non_event
881,0.7055607664019259,non_event
882,-1.2317428586059234,event
883,-0.22949233347872577,event
884,0.5967603765578413,non_event
885,0.7754299915247951,non_event
886,0.09945593544331428,event
887,0.08149694909947101,non_event
888,0.78147658069177794,event
889,-0.8846068581496559,event
890,0.4626167564331628,non_event
891,0.6677302509895876,non_event
892,0.39223028723494324,event
893,-0.08940111594820749,event
894,0.5857006390221725,non_event
895,0.39262431620952504,non_event
896,-0.09744879724898735,event
897,-1.141611566131387,event
898,0.6737097179579876,non_event
899,0.6797565161364362,non_event
900,-0.14233021524464856,event
901,-0.19781913494772477,event
902,0.8975220922724765,event
903,-0.45011135913474387,event
904,0.5341162389543742,non_event
905,-0.1872807991554693,event
906,0.2936865855189362,non_event
907,0.4827052715883854,event
908,0.7387832040613959,non_event
909,0.3840842907904573,non_event
910,-1.4680196859612709,event
911,-0.9016932393340243,event
912,-1.7420966006532541,event
913,-1.2099613142519237,event
914,0.35336663095741905,non_event
915,0.7306630964179093,non_event
916,0.5120502145723815,non_event
917,1.3553600263856747,event
918,0.39076957399301865,event
919,-1.6361075042072417,event
920,0.663795740077623,non_event
921,0.47024916711619613,non_event
922,-1.3144562900209538,event
923,0.8468758021840147,event
924,-1.4638809393955012,event
925,-0.13513555598661656,event
926,-0.021648669849247383,event
927,0.21120066010310784,non_event
928,0.46020040964911524,non_event
929,-1.3782661185952068,event
930,0.10288420407289137,event
931,0.3396537826838534,non_event
932,-0.31713207480656985,non_event
933,1.2514029384528973,non_event
934,0.7889576877931592,event
935,0.5231259087834313,non_event
936,0.5519949611733328,non_event
937,0.24804728539546847,event
938,-0.01420758436464811,event
939,0.8874664110230067,event
940,-0.7494769506767162,event
941,1.180352392643255,non_event
942,0.8482100918446653,non_event
943,1.2041552002888436,event
944,-0.82438463613966,event
945,-0.6614244856353277,event
946,-0.8226347752055402,event
947,-0.42560029810147676,event
948,0.45833229928007246,event
949,-0.5290578380792956,event
950,0.36208286378642135,non_event
951,0.5522319868954664,non_event
952,0.13899621283292304,non_event
953,-1.3800415487597395,event
954,0.8247117776979744,non_event
955,0.3466356962127274,non_event
956,0.4313573006932722,non_event
957,0.47491724546708175,non_event
958,1.2839988151863715,event
959,-0.1510335817433526,non_event
960,0.45049335782256966,non_event
961,0.4455165379036622,non_event
962,0.25635168787342355,non_event
963,1.0677887660146548,non_event
964,0.48102109311714525,non_event
965,0.6436867603874528,non_event
966,-1.352058726348363,event
967,0.18845435509227548,non_event
968,-0.16481326701367285,non_event
969,1.0220707545151058,non_event
970,-1.5468804925408113,event
971,-1.4982111512592313,event
972,-1.2422215593331616,event
973,-1.5310180324150824,event
974,-1.7313055749628545,event
975,-0.6764936613364816,event
976,0.9483808110751579,non_event
977,0.17061185096898537,event
978,-0.2007097649691546,event
979,-0.37120061967237566,event
980,-1.8146907424899634,event
981,-0.8678782168827979,event
982,0.55422279957431,non_event
983,0.7971973649684153,non_event
984,-1.732129116608954,event
